startup,label,status
Numerify,2,operating
Numira Biosciences,2,operating
Numote,2,operating
NuoDB,2,operating
Nuon Therapeutics,2,operating
Nurien Software,0,closed
Nurix,2,operating
Nuro Pharma,2,operating
Nuroa,2,operating
Nuron Biotech,2,operating
Nurotron Biotechnology,2,operating
NurseBuddy,2,operating
"Nurture, Inc.",2,operating
Nuru International,2,operating
Nusirt,2,operating
Nusym Technology,1,acquired
Nutanix,2,operating
Nutek Orthopaedics,2,operating
Nutmeg,2,operating
NutshellMail,1,acquired
Nuve,2,operating
Nuventix,1,acquired
Nuvola Systems,2,operating
Nuvosun,1,acquired
Nuxeo,2,operating
Nuzzel,2,operating
Nvidia,2,operating
Nvigen,2,operating
Nvoicepay,2,operating
NxThera,2,operating
O-film,2,operating
O2 Medtech,2,operating
O2 Secure Wireless,2,operating
O3b Networks,2,operating
OANDA,2,operating
OBOOK,2,operating
OCS HomeCare,2,operating
OCZ Technology,2,operating
ODIN,2,operating
OHR Pharmaceutical,2,operating
OKKAM,2,operating
OKpanda,2,operating
OLED-T,2,operating
OLSET,2,operating
OLX,2,operating
OMGPOP,1,acquired
OMsignal,2,operating
ONDiGO Mobile CRM,2,operating
ONEighty C Technologies,2,operating
ONFocus Healthcare,1,acquired
"ONI Medical Systems, Inc.",1,acquired
ONL Therapeutics,2,operating
ONOFFMIX (?????),2,operating
ONStor,1,acquired
OPEN Sports Network,0,closed
OPHTHONIX,2,operating
OPKO Health,2,operating
OPX Biotechnologies,2,operating
OQO,2,operating
OSG Records Management,2,operating
OSIX,2,operating
OSIsoft,2,operating
OTI Greentech,2,operating
OUYA,2,operating
OVGuide,2,operating
OVIVO Mobile Communications,2,operating
OYO Sportstoys,2,operating
OZON.ru,2,operating
Oasys Design Systems,2,operating
Oasys Water,2,operating
Ob Hospitalist Group,2,operating
Obalon Therapeutics,2,operating
Oberon Media,1,acquired
ObjectLabs,2,operating
ObjectVideo,2,operating
Objective Logistics,2,operating
Oblong Industries,2,operating
Obsorb,2,operating
Obvious Engineering,2,operating
Ocarina Networks,1,acquired
Occasion,2,operating
Occipital,2,operating
Ocean Butterflies,2,operating
Ocean Power Technologies,2,operating
Ocean Renewable Power Company,2,operating
OceanTailer,2,operating
Oceana,2,operating
Ocera Therapeutics,2,operating
Ocision,2,operating
Octane Lending,2,operating
Octavian,0,closed
Octopart,2,operating
OcuCure Therapeutics,2,operating
Ocular Therapeutix,2,operating
Oculeve,2,operating
Oculis Labs,2,operating
Oculus VR,1,acquired
Oddsfutures.com,2,operating
Oddslife,2,operating
Oddz,2,operating
Odimax,2,operating
Odin Medical Technologies,1,acquired
Odoo (formerly OpenERP),2,operating
Odyssey Mobile Interaction,2,operating
Odyssey Thera,2,operating
Off & Away,1,acquired
Off Track Planet,2,operating
OfferSavvy,2,operating
Offermatic,2,operating
Offerpop,2,operating
Offline Media,2,operating
Ogone,1,acquired
Ogorod,0,closed
Oh My Glasses,2,operating
Ohana,2,operating
Ohana Companies,2,operating
Ohanae,2,operating
Ohmx,2,operating
Oink,2,operating
OjOs.com,2,operating
Oja.la,2,operating
OkBuy.com,2,operating
Okta,2,operating
Ola (ANI Technologies Pvt. Ltd.),2,operating
Olapic,2,operating
Olery,2,operating
Oligomerix,2,operating
Olio Devices,2,operating
Olista,2,operating
Olive Medical Corporation,0,closed
Olive Software,2,operating
Olo,2,operating
Ology Media,0,closed
Olympia Media Group,2,operating
OmPrompt,2,operating
Omada Health,2,operating
Omaze,2,operating
Ombitron,2,operating
Ombu,0,closed
"OmbuShop, Tu Tienda Online",2,operating
Omegawave,2,operating
Omek Interactive,1,acquired
Omeros,2,operating
Ometria,2,operating
Omni Bio Pharmaceutical,2,operating
Omni Water Solutions,2,operating
Omni-ID,2,operating
OmniGuide,2,operating
OmniLytics,2,operating
Omniata,2,operating
Omnicademy,2,operating
Omnilink Systems,1,acquired
Omniox,2,operating
Omniture,1,acquired
Omthera Pharmaceuticals,1,acquired
On Demand Therapeutics,2,operating
On Networks,2,operating
On-Q-ity,2,operating
On-Ramp Wireless,2,operating
OnBeep,2,operating
OnDeck,2,operating
OnFarm,2,operating
OnForce,1,acquired
OnLive,2,operating
OnPath Technologies,1,acquired
OnRequest Images,0,closed
OnShift,2,operating
OnSwipe,1,acquired
OnTheGo Platforms,2,operating
OnTrak Software,2,operating
Onapsis Inc.,2,operating
Onavo,1,acquired
Once Innovations,2,operating
OncoHealth,2,operating
OncoMed Pharmaceuticals,2,operating
OncoPep,2,operating
OncoSec Medical,2,operating
OncoTree DTS,2,operating
Oncofactor Corporation,0,closed
Oncolix,2,operating
Onconova Therapeutics,2,operating
Oncoscope,2,operating
Oncothyreon,2,operating
Ondango,2,operating
Ondax,2,operating
Ondine Biomedical Inc.,2,operating
One Exchange Street,2,operating
One Inc.,2,operating
One Jackson,1,acquired
One Kings Lane,2,operating
One Medical Group,2,operating
One Month,2,operating
One Public,2,operating
One Season,0,closed
One Touch EMR,2,operating
One True Media,2,operating
One4All,2,operating
One97 Communications,2,operating
OneBreath,2,operating
OneChip Photonics,0,closed
OneClass,2,operating
OneHealth Solutions,1,acquired
"OneLogin, Inc.",2,operating
OneMorePallet,2,operating
OneName,2,operating
OnePIN,2,operating
OnePageCRM,2,operating
OneProvider.com,2,operating
OneRiot,1,acquired
OneRoof Energy,2,operating
OneRoomRate.com,0,closed
OneSpin Solutions,2,operating
OneSpot,2,operating
OneSun,2,operating
OneTouch,2,operating
OneUp Sports,2,operating
OneView Commerce,2,operating
OneWheel,2,operating
OneWire,2,operating
Oneflare,2,operating
Onefootball,2,operating
Onehub,2,operating
Onepager,2,operating
Onestop Internet,2,operating
Onfido,2,operating
Onformonics,2,operating
Onit,2,operating
OnlineSheetMusic,2,operating
Only Mallorca,2,operating
Onomondo,2,operating
Ontela,1,acquired
Oodle,1,acquired
Oodrive,2,operating
Ookbee,2,operating
Oomba,2,operating
Oomnitza,2,operating
Oony,2,operating
OopsLab,2,operating
Oorja Fuel Cells,2,operating
Ooyala,1,acquired
OpDemand,2,operating
OpGen,2,operating
OpSource,2,operating
OpTier,1,acquired
OpVista,0,closed
Opal Labs,2,operating
Opanga Networks,2,operating
Opbeat,2,operating
Open Box Technologies,2,operating
Open Energi,2,operating
Open English,2,operating
Open Kernel Labs,1,acquired
Open Mile,1,acquired
Open Places,2,operating
Open Road Integrated Media,2,operating
Open Silicon,2,operating
Open Utility,2,operating
Open mHealth,2,operating
OpenCloud,2,operating
OpenCounter,2,operating
OpenDNS,2,operating
OpenDoor,2,operating
OpenExchange,2,operating
OpenFin,2,operating
OpenGamma,2,operating
OpenGov,2,operating
OpenHomes,2,operating
OpenLabel,2,operating
OpenLogic,2,operating
OpenPeak,2,operating
OpenQ,2,operating
OpenSesame,2,operating
OpenSignal,2,operating
OpenSky,2,operating
OpenSpan,2,operating
OpenTable,1,acquired
OpenX,2,operating
Openbravo,2,operating
Openbucks,2,operating
Openet,2,operating
Openfolio,2,operating
Opera Solutions,2,operating
Operative Media,2,operating
Opexa Therapeutics,2,operating
Ophthotech,2,operating
Opower,2,operating
Oppa,2,operating
Oppex,2,operating
Opposing Views,1,acquired
Opsona,2,operating
Opsware,1,acquired
OptMed,2,operating
Optaros,2,operating
Opti-Logic,2,operating
Opti-Source,2,operating
OptiMedica,1,acquired
OptiMine Software,2,operating
OptiNose,2,operating
OptiScan Biomedical,2,operating
Optichron,2,operating
Optify,0,closed
Optimal Blue,2,operating
Optimal Radiology,2,operating
Optimal+,2,operating
"Optimal, Inc.",1,acquired
Optimitive,2,operating
Optimizely,2,operating
Optimum Energy,2,operating
Optimus3,0,closed
OptionEase,1,acquired
Options Away,2,operating
Optoro,2,operating
Optosecurity,2,operating
Optyn,2,operating
Opzi,2,operating
OraMetrix,2,operating
Orabrush,2,operating
Orad,2,operating
Oramed Pharmaceuticals,2,operating
OrangeSlyce,2,operating
OrangeSoda,1,acquired
"Orasi Medical, Inc.",0,closed
Oraya Therapeutics,2,operating
Orbis Biosciences,2,operating
Orbis Education,2,operating
Orbital Traction,2,operating
Orbotix,2,operating
Orchard Platform,2,operating
Orchestrate,2,operating
Orchestria Corporation,1,acquired
Orchid Internet Holdings,2,operating
Order Mapper,2,operating
OrderAhead,2,operating
OrderDynamics,2,operating
OrderMotion,2,operating
OrderUp,2,operating
OrderWithMe,2,operating
Orderlord,2,operating
Ordoro,2,operating
Ordr.in,2,operating
Organic Avenue,2,operating
Organic Motion,2,operating
OrganizedWisdom,2,operating
Organovo Holdings,2,operating
Orgenesis,2,operating
Origami Inc.,2,operating
Origami Labs,1,acquired
Origami Logic,2,operating
Origen Therapeutics,0,closed
Origene Technologies,2,operating
Origin Holdings,2,operating
OriginOil,2,operating
Origo.by,2,operating
Oris4,2,operating
Ormet Circuits,2,operating
Ornim Medical,2,operating
Ornis,1,acquired
Orphazyme,2,operating
OrthAlign,2,operating
Orthera,2,operating
Ortho Kinematics,2,operating
OrthoAccel Technologies,2,operating
OrthoFi,2,operating
OrthoPediactrics,2,operating
OrthoScan,1,acquired
OrthoSensor,2,operating
Orthocare Innovations,2,operating
Orthodata,2,operating
Orthopaedic Synergy,2,operating
Ortiva Wireless,1,acquired
Oscar,2,operating
Osito,2,operating
Oslo Software,0,closed
Osmetech,2,operating
Osmo,2,operating
Oso Technologies,2,operating
Osper,2,operating
Osprey Pharmaceuticals USA,2,operating
Ossia,2,operating
Ostara,2,operating
Ostendo Technologies,2,operating
Ostial Solutions,2,operating
Ostrovok,2,operating
Other Machine,2,operating
OtherInbox,1,acquired
Otogami,2,operating
Otonomy,2,operating
Otterology,2,operating
Ounce Labs,1,acquired
OurHistree,2,operating
OurHouse,0,closed
OurStage,2,operating
OurStay,2,operating
Ourcast,2,operating
Ourpalm,2,operating
OutSmart Power Systems,2,operating
Outbox,0,closed
Outbrain,2,operating
Outfittery,2,operating
Outline,2,operating
Outplay Entertainment,2,operating
Outracks Technologies,2,operating
Outrigger Media,2,operating
Outright,1,acquired
Outside.in,1,acquired
Outspark,1,acquired
OvaGene Oncology,2,operating
OvaScience,2,operating
Ovalis,2,operating
Over 40 Females,2,operating
Overdog,2,operating
Overflow Cafe,2,operating
Overland Storage,2,operating
Overlay.tv,2,operating
Oversee,2,operating
Oversi,1,acquired
Oversight Systems,2,operating
Overtime Media,2,operating
Overtone,1,acquired
Overture Networks,2,operating
Ovuline,2,operating
OwlTing ???,2,operating
"Owler, Inc.",2,operating
Owlparrot,2,operating
OwnEnergy,2,operating
OwnLocal,2,operating
OwnZones Media Network,2,operating
Owned it,2,operating
OwnerIQ,2,operating
OwnerListens,2,operating
Owtware,2,operating
OxThera,2,operating
Oxane Materials,2,operating
Oxatis,2,operating
Oxford BioTherapeutics,2,operating
Oxford Immunotec,2,operating
Oxford Nanopore Technologies,2,operating
Oxford Phamascience Group,2,operating
Oxford Photovoltaics,2,operating
OxiCool,2,operating
Oximity,2,operating
Oxitec,2,operating
Oxonica,1,acquired
Oxtex,2,operating
Oxygen Biotherapeutics,2,operating
Oxyntix,2,operating
OyaGen,2,operating
Oyokey,2,operating
Oyster,2,operating
Oyster.com,1,acquired
OzVision,2,operating
Ozmo Devices,1,acquired
Ozone Media Solutions,2,operating
Ozura World,2,operating
Ozy Media,2,operating
P2 Energy Solutions,2,operating
P2 Science,2,operating
P2Binvestor,2,operating
PA Semi,1,acquired
PAAY,2,operating
PARADIGM ENERGY GROUP,2,operating
PATHEOS,2,operating
PATHSENSORS,2,operating
PAYMEY,2,operating
PAYMILL,2,operating
PBC Lasers,2,operating
PBworks,2,operating
PCH International,2,operating
PDV,2,operating
PE INTERNATIONAL,2,operating
PEAK Surgical,1,acquired
PEAR SPORTS,2,operating
PEARL Unlimited Holdings,2,operating
PEX Card,2,operating
PFI Acquisition,2,operating
PGP Corporation,1,acquired
PHARMAJET,2,operating
PHD Virtual Technologies,1,acquired
PHRQL,2,operating
PHmHealth,2,operating
PIERIS Proteolab,2,operating
PINC Solutions,2,operating
PIRON Corporation,2,operating
PLASTIQ,2,operating
PLAYSTUDIOS,2,operating
PLC Diagnostics,2,operating
PLC Systems,2,operating
PLUMgrid,2,operating
PLYmedia,2,operating
PLx Pharma,2,operating
PMW Technologies,2,operating
PNP Therapeutics,2,operating
POET Technologies,2,operating
POINT Biomedical,2,operating
POKKT,2,operating
POLYBONA,2,operating
POPAPP,2,operating
POPSUGAR,2,operating
POPxo,2,operating
POWWOW,2,operating
PPDai,2,operating
PPS,1,acquired
PPTV,1,acquired
PROLOR Biotech,1,acquired
PROVECTUS PHARMACEUTICALS,2,operating
PROVENTIX SYSTEMS,2,operating
PRUSLAND SL,0,closed
PRX Control Solutions,2,operating
PSS Systems,1,acquired
PTC Therapeutics,2,operating
PURE Bioscience,2,operating
PUSH Wellness,2,operating
PV Evolution Labs,2,operating
PVPower,2,operating
PWRF,2,operating
Pacejet Logistics,2,operating
Pacific Biosciences,2,operating
Pacific DataVision,2,operating
Pacific Shore Holdings,2,operating
Pacific Star Communications,2,operating
PackLink,2,operating
Packet Design,2,operating
PacketVideo,1,acquired
Packetmotion,1,acquired
Pact,2,operating
Pact Apparel,2,operating
Pact Fitness,2,operating
Padinmotion,2,operating
Padlet,2,operating
PaeDae,2,operating
PageBites,2,operating
Pageflakes,1,acquired
PagerDuty,2,operating
Pagido,2,operating
Paintzen,2,operating
Paion AG,2,operating
Paired Health,2,operating
Paktor,2,operating
Palamida,2,operating
Palantir Technologies,2,operating
PaletteApp,2,operating
Palisade Systems,1,acquired
Palm Commerce Information Technology,2,operating
Palmaz Scientific,2,operating
Palo Alto Health Sciences,2,operating
Palo Alto Networks,2,operating
Paloma Pharmaceuticals,2,operating
Palringo,2,operating
PanGenX,2,operating
PanOptica,2,operating
PanTerra Networks,2,operating
PanTheryx,2,operating
PanXchange,2,operating
Panasas,2,operating
Panaya,2,operating
PandaDoc,2,operating
Pando Networks,1,acquired
PandoDaily,2,operating
Pandoodle,2,operating
Pandora Media,2,operating
Pandora.TV,2,operating
Panelfly,0,closed
Pangea Universal Holdings,2,operating
Panjiva,2,operating
Panjo,2,operating
Panna,2,operating
Pano Logic,2,operating
Panono,2,operating
Panopticon Laboratories,2,operating
Panopto,2,operating
Panorama Education,2,operating
Panoramic Power,2,operating
Panoratio,2,operating
Panraven,2,operating
Pantheon,2,operating
Panther Express,1,acquired
Panzura,2,operating
Panève,2,operating
PapayaMobile,2,operating
Paper Battery Company,2,operating
PaperKarma,1,acquired
PaperShare,1,acquired
PaperV,2,operating
Paperfold,2,operating
Paperless Post,2,operating
Paperless Transaction Management,2,operating
Paprika Lab,1,acquired
ParAccel,1,acquired
ParLevel Systems,2,operating
ParStream,2,operating
Parabase Genomics,2,operating
Paracosm,2,operating
Paradigm Spine,2,operating
Parallels,2,operating
Parametric,2,operating
Parametric Sound,2,operating
Parasol Therapeutics,2,operating
Paratek,1,acquired
Parature,1,acquired
Parchment,2,operating
Parent Media Group,2,operating
Parental Health,2,operating
Pareto Networks,1,acquired
ParinGenix,2,operating
Parity Energy,2,operating
ParkAround.com,2,operating
"ParkMe, Inc.",2,operating
ParkVu,2,operating
ParkWhiz,2,operating
ParkerVision,2,operating
Parking Panda,2,operating
Parkmobile,2,operating
Parkt,2,operating
Parrable,2,operating
Parse,1,acquired
Parsely,2,operating
Partender,2,operating
Partly Marketplace,2,operating
Partnered,2,operating
Party Earth,2,operating
PartyWithMe,2,operating
Parudi,2,operating
PassKit,2,operating
PassionTag,2,operating
Passpack,1,acquired
Passport,2,operating
Passport Systems,2,operating
PasswordBank,1,acquired
PasswordBox,1,acquired
PastBook,2,operating
Pasteuria Bioscience,1,acquired
Pasteurization Technology Group (PTG),2,operating
Pastry Group,2,operating
Patara Pharma,2,operating
Patch of Land,2,operating
Path,2,operating
Path 1 Network Technologies,2,operating
Path101,0,closed
PathAR,2,operating
PathCentral,1,acquired
Pathbrite,2,operating
Pathfinder Health,2,operating
Pathfinder Technologies,2,operating
Pathflow,2,operating
Pathful,2,operating
Pathogen Systems,2,operating
Pathogenetix,2,operating
Pathway Medical Technologies,1,acquired
Pathway Therapeutics,0,closed
Pathways Platform,2,operating
Pathwork Diagnostics,2,operating
Patient Access Solutions,2,operating
Patient Conversation Media,2,operating
Patient Education Systems,2,operating
Patient Engagement Systems,2,operating
Patient Safety Technologies,1,acquired
PatientFocus,2,operating
PatientKeeper,1,acquired
PatientPay Inc.,2,operating
PatientSafe Solutions,2,operating
Patients Know Best,2,operating
PatientsLikeMe,2,operating
Patreon,2,operating
Patriot National Insurance Group,2,operating
Patron Technology,2,operating
Paver Downes Associates,0,closed
PawnUp.com,2,operating
Pawngo,2,operating
Paws for Life,2,operating
Pax8,2,operating
PaxVax,2,operating
Paxata,2,operating
Paxfire,0,closed
Pay by Shopping (deal united),2,operating
PayByGroup,2,operating
PayClip,2,operating
PayDivvy,1,acquired
PayMate India,2,operating
PayMins,2,operating
PayNearMe,2,operating
PayPal,1,acquired
PayParade Pictures,0,closed
PayRange,2,operating
PayRight Health Solutions,2,operating
PayScale,1,acquired
PayStand,2,operating
PayTouch,2,operating
Paybook,2,operating
Paydiant,2,operating
Payfirma,2,operating
Payfone,2,operating
Paymentus,2,operating
Paymetric,2,operating
Payoff,2,operating
Payoneer,2,operating
Paypersocial Ltd,2,operating
Payveris,2,operating
Payvment,1,acquired
Peach,2,operating
Peak Games,2,operating
PeakStream,1,acquired
Peak®,2,operating
Peanut Labs,1,acquired
Pear (formerly Apparel Media Group),2,operating
Pear Deck,2,operating
Pearescope,0,closed
Pearl Therapeutics,1,acquired
Pearl.com,2,operating
Pearltrees,2,operating
Peatix,2,operating
Pebble,2,operating
Pebbles Interfaces,2,operating
Pecabu,2,operating
PedidosYa / PedidosJá,1,acquired
Peek,2,operating
PeekYou,2,operating
Peel,2,operating
Peep Mobile Digital,2,operating
Peepsqueeze Inc,2,operating
Peer39,1,acquired
PeerApp,2,operating
PeerIndex,2,operating
PeerSpace,2,operating
Peerby,2,operating
Peerflix,1,acquired
Peerform,2,operating
Peeridea,2,operating
